STATE BANK,SHAKTINAGARA,JYOTHI CIRCLE;NANTHUR,07:06,07:39,9.8
KINYA,STATE BANK,KC ROAD;BIRI;THOKKOTTU;PUMPWELL;,07:18,08:19,19
STATE BANK,KINYA,PUMPWELL;THOKKOTTU;BIRI;KC ROAD,08:26,09:27,19
KINYA,STATE BANK,KC ROAD;BIRI;THOKKOTTU;PUMPWELL;,09:32,10:33,19
STATE BANK,KINYA,PUMPWELL;THOKKOTTU;BIRI;KC ROAD,10:57,11:58,19
KINYA,STATE BANK,KC ROAD;BIRI;THOKKOTTU;PUMPWELL;,12:02,13:03,19
STATE BANK,VAMANJUR,JYOTHI CIRCLE;KPT;PADAVINANDY;PACHHANADY,07:00,07:42,14.8
VAMANJUR,STATE BANK,PACHHANADY;PADAVINANDY;KPT;JYOTHI CIRCLE;,07:49,08:31,14.8
STATE BANK,VAMANJUR,JYOTHI CIRCLE;KPT;PADAVINANDY;PACHHANADY,08:39,09:21,14.8
VAMANJUR,STATE BANK,PACHHANADY;PADAVINANDY;KPT;JYOTHI CIRCLE;,09:27,10:09,14.8
STATE BANK,VAMANJUR,JYOTHI CIRCLE;KPT;PADAVINANDY;PACHHANADY,10:18,11:00,14.8
VAMANJUR,STATE BANK,PACHHANADY;PADAVINANDY;KPT;JYOTHI CIRCLE;,11:15,11:57,14.8
STATE BANK,VAMANJUR,JYOTHI CIRCLE;KPT;PADAVINANDY;PACHHANADY,12:04,12:46,14.8
VAMANJUR,STATE BANK,PACHHANADY;PADAVINANDY;KPT;JYOTHI CIRCLE;,13:04,13:46,14.8
STATE BANK,VAMANJUR,JYOTHI CIRCLE;KPT;PADAVINANDY;PACHHANADY,14:00,14:42,14.8
VAMANJUR,STATE BANK,PACHHANADY;PADAVINANDY;KPT;JYOTHI CIRCLE;,15:00,15:42,14.8
STATE BANK,VAMANJUR,JYOTHI CIRCLE;KPT;PADAVINANDY;PACHHANADY,16:00,16:42,14.8
VAMANJUR,STATE BANK,PACHHANADY;PADAVINANDY;KPT;JYOTHI CIRCLE;,16:45,17:27,14.8
STATE BANK,VAMANJUR,JYOTHI CIRCLE;KPT;PADAVINANDY;PACHHANADY,17:30,18:12,14.8
VAMANJUR,STATE BANK,PACHHANADY;PADAVINANDY;KPT;JYOTHI CIRCLE;,18:17,18:59,14.8
STATE BANK,MUDIPU,PUMPWELL;THOKKOTTU;DERALAKATTE,15:05,16:06,22.1
MUDIPU,STATE BANK,DERALAKATTE;THOKKOTTU;PUMPWELL;,16:12,17:13,22.1
STATE BANK,MUDIPU,PUMPWELL;THOKKOTTU;DERALAKATTE,17:17,18:18,22.1
MUDIPU,STATE BANK,DERALAKATTE;THOKKOTTU;PUMPWELL;,18:37,19:38,22.1
STATE BANK,MUDIPU,PUMPWELL;THOKKOTTU;DERALAKATTE,20:03,21:04,22.1
MUDIPU,STATE BANK,DERALAKATTE;THOKKOTTU;PUMPWELL;,06:40,07:41,22.1
STATE BANK,MUDIPU,PUMPWELL;THOKKOTTU;DERALAKATTE,07:52,08:53,22.1
MUDIPU,STATE BANK,DERALAKATTE;THOKKOTTU;PUMPWELL;,08:57,09:58,22.1
STATE BANK,MUDIPU,PUMPWELL;THOKKOTTU;DERALAKATTE,10:04,11:05,22.1
MUDIPU,STATE BANK,DERALAKATTE;THOKKOTTU;PUMPWELL;,11:12,12:13,22.1
STATE BANK,KUNJATHBAILU,JYOTHI CIRCLE;PVS;LALBAGH;KSRTC;DEREBILU;KAVURU,07:23,08:04,13
KUNJATHBAILU,STATE BANK,KAVURU;DEREBILU;KSRTC;LALBAGH;PVS;JYOTHI CIRCLE;,08:16,08:57,13
STATE BANK,KUNJATHBAILU,JYOTHI CIRCLE;PVS;LALBAGH;KSRTC;DEREBILU;KAVURU,09:05,09:46,13
KUNJATHBAILU,STATE BANK,KAVURU;DEREBILU;KSRTC;LALBAGH;PVS;JYOTHI CIRCLE;,10:05,10:46,13
STATE BANK,KUNJATHBAILU,JYOTHI CIRCLE;PVS;LALBAGH;KSRTC;DEREBILU;KAVURU,10:52,11:33,13
KUNJATHBAILU,STATE BANK,KAVURU;DEREBILU;KSRTC;LALBAGH;PVS;JYOTHI CIRCLE;,11:46,12:27,13
STATE BANK,KUNJATHBAILU,JYOTHI CIRCLE;PVS;LALBAGH;KSRTC;DEREBILU;KAVURU,12:52,13:33,13
KUNJATHBAILU,STATE BANK,KAVURU;DEREBILU;KSRTC;LALBAGH;PVS;JYOTHI CIRCLE;,13:48,14:29,13
STATE BANK,KUNJATHBAILU,JYOTHI CIRCLE;PVS;LALBAGH;KSRTC;DEREBILU;KAVURU,14:32,15:13,13
KUNJATHBAILU,STATE BANK,KAVURU;DEREBILU;KSRTC;LALBAGH;PVS;JYOTHI CIRCLE;,15:23,16:04,13
STATE BANK,KUNJATHBAILU,JYOTHI CIRCLE;PVS;LALBAGH;KSRTC;DEREBILU;KAVURU,16:11,16:52,13
KUNJATHBAILU,STATE BANK,KAVURU;DEREBILU;KSRTC;LALBAGH;PVS;JYOTHI CIRCLE;,17:15,17:56,13
STATE BANK,STATE BANK,PVS;LALBAGH;KSRTC;KNT;DBL;MLK;KVR;BDL;MANIPAL COLLAGE OF DENTAL SCIENCE;KADRI PARK;NANTHUR;JYOTHI CIRCLE,07:10,08:57,33.6
STATE BANK,STATE BANK,JYOTHI CIRCLE;NANTHUR;KADRI PARK;MANIPAL COLLAGE OF DENTAL SCIENCE;BDL;KVR;MLK;DBL;KNT;KSRTC;LALBAGH;PVS;,09:10,11:09,33.6
STATE BANK,STATE BANK,PVS;LALBAGH;KSRTC;KNT;DBL;MLK;KVR;BDL;MANIPAL COLLAGE OF DENTAL SCIENCE;KADRI PARK;NANTHUR;JYOTHI CIRCLE,11:16,12:53,33.6
STATE BANK,STATE BANK,JYOTHI CIRCLE;NANTHUR;KADRI PARK;MANIPAL COLLAGE OF DENTAL SCIENCE;BDL;KVR;MLK;DBL;KNT;KSRTC;LALBAGH;PVS;,13:12,15:02,33.6
STATE BANK,STATE BANK,PVS;LALBAGH;KSRTC;KNT;DBL;MLK;KVR;BDL;MANIPAL COLLAGE OF DENTAL SCIENCE;KADRI PARK;NANTHUR;JYOTHI CIRCLE,15:11,16:57,33.6
STATE BANK,STATE BANK,JYOTHI CIRCLE;NANTHUR;KADRI PARK;MANIPAL COLLAGE OF DENTAL SCIENCE;BDL;KVR;MLK;DBL;KNT;KSRTC;LALBAGH;PVS;,17:20,18:59,33.6
STATE BANK,STATE BANK,NANTHUR;VAMANJUR;MANIPAL COLLAGE OF DENTAL SCIENCE;BND;KVR;KNC,07:00,08:39,33.6
STATE BANK,STATE BANK,KNC;KVR;BND;MANIPAL COLLAGE OF DENTAL SCIENCE;VAMANJUR;NANTHUR;,08:43,10:35,33.6
STATE BANK,STATE BANK,NANTHUR;VAMANJUR;MANIPAL COLLAGE OF DENTAL SCIENCE;BND;KVR;KNC,10:46,12:40,33.6
STATE BANK,STATE BANK,KNC;KVR;BND;MANIPAL COLLAGE OF DENTAL SCIENCE;VAMANJUR;NANTHUR;,12:50,14:29,33.6
STATE BANK,STATE BANK,NANTHUR;VAMANJUR;MANIPAL COLLAGE OF DENTAL SCIENCE;BND;KVR;KNC,15:12,16:46,33.6
STATE BANK,STATE BANK,KNC;KVR;BND;MANIPAL COLLAGE OF DENTAL SCIENCE;VAMANJUR;NANTHUR;,16:58,18:58,33.6
STATE BANK,MRPL COLONY ,LALBAGH;KLR;STK,13:40,14:28,24.3
MRPL COLONY ,STATE BANK,STK;KLR;LALBAGH;,15:10,16:19,24.3
STATE BANK,MRPL COLONY ,LALBAGH;KLR;STK,16:25,17:33,24.3
MRPL COLONY ,STATE BANK,STK;KLR;LALBAGH;,17:55,19:04,24.3
STATE BANK,MRPL COLONY ,LALBAGH;KLR;STK,19:26,20:30,24.3
MRPL COLONY ,STATE BANK,STK;KLR;LALBAGH;,06:00,07:05,24.3
STATE BANK,MRPL COLONY ,LALBAGH;KLR;STK,07:10,08:15,24.3
MRPL COLONY ,STATE BANK,STK;KLR;LALBAGH;,08:20,09:29,24.3
STATE BANK,MRPL COLONY ,LALBAGH;KLR;STK,09:35,10:43,24.3
MRPL COLONY ,STATE BANK,STK;KLR;LALBAGH;,11:10,12:19,24.3
MANGALURU,RAHAMATH NAGAR,PUMPWELL;THOKKOTTU;DERALAKATTE,07:00,07:50,18.9
RAHAMATH NAGAR,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,08:00,08:50,18.9
MANGALURU,RAHAMATH NAGAR,PUMPWELL;THOKKOTTU;DERALAKATTE,09:00,09:50,18.9
RAHAMATH NAGAR,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,10:20,11:10,18.9
MANGALURU,RAHAMATH NAGAR,PUMPWELL;THOKKOTTU;DERALAKATTE,11:20,12:10,18.9
RAHAMATH NAGAR,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,12:15,13:05,18.9
MANGALURU,RAHAMATH NAGAR,PUMPWELL;THOKKOTTU;DERALAKATTE,14:00,14:50,18.9
RAHAMATH NAGAR,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,15:00,15:50,18.9
MANGALURU,RAHAMATH NAGAR,PUMPWELL;THOKKOTTU;DERALAKATTE,16:00,16:50,18.9
RAHAMATH NAGAR,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,17:00,17:50,18.9
MANGALURU,MUDIPU,PUMPWELL;THOKKOTTU;DERALAKATTE,07:15,08:30,23.9
MUDIPU,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,08:35,09:50,23.9
MANGALURU,MUDIPU,PUMPWELL;THOKKOTTU;DERALAKATTE,10:25,11:30,23.9
MUDIPU,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,11:45,13:00,23.9
MANGALURU,MUDIPU,PUMPWELL;THOKKOTTU;DERALAKATTE,14:10,15:25,23.9
MUDIPU,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,15:30,16:45,23.9
MANGALURU,AMMEMBAL DARGA,PUMPWELL;THOKKOTTU;DERALAKATTE,17:30,18:30,32
AMMEMBAL DARGA,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,06:30,08:05,32
MANGALURU,MUDIPU,PUMPWELL;THOKKOTTU;DERALAKATTE,08:15,09:30,23.9
MUDIPU,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,09:35,10:50,23.9
MANGALURU,AMMEMBAL DARGA,PUMPWELL;THOKKOTTU;DERALAKATTE,11:40,13:10,32
AMMEMBAL DARGA,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,13:15,14:45,32
MANGALURU,MUDIPU,PUMPWELL;THOKKOTTU;DERALAKATTE,15:30,16:45,23.9
MUDIPU,MANGALURU,DERALAKATTE;THOKKOTTU;PUMPWELL;,17:00,18:15,23.9
STATE BANK,KINYA,THOKKOTTU;THALAPADY,07:46,08:53,19
KINYA,STATE BANK,THALAPADY;THOKKOTTU;,08:54,09:38,19
STATE BANK,KINYA,THOKKOTTU;THALAPADY,09:38,10:45,19
KINYA,STATE BANK,THALAPADY;THOKKOTTU;,10:50,11:40,19
STATE BANK,KINYA,THOKKOTTU;THALAPADY,11:42,12:48,19
KINYA,STATE BANK,THALAPADY;THOKKOTTU;,12:50,13:37,19
STATE BANK,KINYA,THOKKOTTU;THALAPADY,15:46,16:45,19
KINYA,STATE BANK,THALAPADY;THOKKOTTU;,16:50,17:45,19
STATE BANK,KINYA,THOKKOTTU;THALAPADY,17:46,18:45,19
KINYA,STATE BANK,THALAPADY;THOKKOTTU;,18:50,19:38,19
MANGALURU,PARAPU,MANGALURU;PARAPU,13:20,14:48,29.2
PARAPU,MANGALURU,MANGALURU;PARAPU;,15:00,16:18,29.2
MANGALURU,PARAPU,MANGALURU;PARAPU,16:40,18:08,29.2
PARAPU,MANGALURU,MANGALURU;PARAPU;,18:15,19:43,29.2
MANGALURU,PARAPU,MANGALURU;PARAPU,06:20,07:48,29.2
PARAPU,MANGALURU,MANGALURU;PARAPU;,08:00,09:28,29.2
MANGALURU,PARAPU,MANGALURU;PARAPU,09:40,11:08,29.2
PARAPU,MANGALURU,MANGALURU;PARAPU;,11:20,12:48,29.2
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,18:10,19:10,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,19:15,20:15,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,20:35,21:40,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,21:50,22:55,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,06:50,07:55,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,08:05,09:10,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,09:20,10:20,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,10:25,11:25,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,11:30,12:30,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,12:35,13:35,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,16:25,17:30,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,17:40,18:45,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,18:55,20:00,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,20:10,21:15,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,21:25,22:30,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,62:05:00,73:00:00,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,74:00:00,84:05:00,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,85:05:00,10:00,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,10:10,11:15,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,11:25,12:30,23
MANGALURU,MUDIPU,MANGALURU;MUDIPU,14:45,15:50,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,16:00,17:05,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,17:15,18:20,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,18:30,19:35,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,19:45,20:50,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,21:00,22:05,23
MANGALURU,MUDIPU,MANGALURU;MUDIPU,60:00:00,70:05:00,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,71:05:00,82:00:00,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,83:00:00,93:05:00,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,94:05:00,10:50,23
MANGALURU,MUDIPU,KANKANADY;THOKKOTTU;KTR;MNGUNT,11:00,12:05,23
MUDIPU,MANGALURU,MNGUNT;KTR;THOKKOTTU;KANKANADY;,12:15,13:20,23
MANGALURU,SOMESHWARA,KANKANADY;THOKKOTTU;ULLALA,73:00:00,82:05:00,20
SOMESHWARA,MANGALURU,ULLALA;THOKKOTTU;KANKANADY;,83:00:00,93:00:00,20
MANGALURU,SOMESHWARA,KANKANADY;THOKKOTTU;ULLALA,94:05:00,10:40,20
SOMESHWARA,MANGALURU,ULLALA;THOKKOTTU;KANKANADY;,10:45,11:40,20
MANGALURU,SOMESHWARA,KANKANADY;THOKKOTTU;ULLALA,11:45,12:40,20
SOMESHWARA,MANGALURU,ULLALA;THOKKOTTU;KANKANADY;,12:45,13:40,20
MANGALURU,SOMESHWARA,KANKANADY;THOKKOTTU;ULLALA,15:45,16:40,20
SOMESHWARA,MANGALURU,ULLALA;THOKKOTTU;KANKANADY;,16:45,17:40,20
MANGALURU,SOMESHWARA,KANKANADY;THOKKOTTU;ULLALA,17:40,18:35,20
SOMESHWARA,MANGALURU,ULLALA;THOKKOTTU;KANKANADY;,18:40,19:35,20
DEPOT,RLWY,DEPOT;RLWY,06:15,06:25,5
RLWY,BAJPE,KVR;KUNTIKAN;LALBAGH;JYOTHI CIRCLE;,63:00:00,73:00:00,20
BAJPE ,RLWY,JYOTHI CIRCLE;LALBAGH;KUNTIKAN;KVR,74:00:00,84:00:00,20
RLWY,BAJPE,KVR;KUNTIKAN;LALBAGH;JYOTHI CIRCLE;,84:05:00,94:05:00,20
BAJPE ,RLWY,JYOTHI CIRCLE;LALBAGH;KUNTIKAN;KVR,10:00,11:00,20
RLWY,BAJPE,KVR;KUNTIKAN;LALBAGH;JYOTHI CIRCLE;,11:20,12:30,20
BAJPE ,RLWY,JYOTHI CIRCLE;LALBAGH;KUNTIKAN;KVR,13:00,14:10,20
RLWY,BAJPE,KVR;KUNTIKAN;LALBAGH;JYOTHI CIRCLE;,14:15,15:25,20
BAJPE ,RLWY,JYOTHI CIRCLE;LALBAGH;KUNTIKAN;KVR,15:30,16:40,20
RLWY,BAJPE,KVR;KUNTIKAN;LALBAGH;JYOTHI CIRCLE;,17:15,18:15,20
BAJPE ,RLWY,JYOTHI CIRCLE;LALBAGH;KUNTIKAN;KVR,18:25,19:25,20
RLWY,BAJPE,KVR;KUNTIKAN;LALBAGH;JYOTHI CIRCLE;,05:40,06:31,20
BAJPE,RLWY,JYOTHI CIRCLE;LALBAGH;KUNTIKAN;KVR,06:43,07:35,20
RLWY,BAJPE,KVR;KUNTIKAN;LALBAGH;JYOTHI CIRCLE;,81:05:00,91:01:00,20
BAJPE,RLWY,JYOTHI CIRCLE;LALBAGH;KUNTIKAN;KVR,92:01:00,10:17,20
RLWY,BAJPE,KVR;KUNTIKAN;LALBAGH;JYOTHI CIRCLE;,10:45,11:38,20
BAJPE,RLWY,JYOTHI CIRCLE;LALBAGH;KUNTIKAN;KVR,11:46,12:42,20
RLWY,BAJPE,KVR;KUNTIKAN;LALBAGH;JYOTHI CIRCLE;,15:40,16:34,20
BAJPE,RLWY,JYOTHI CIRCLE;LALBAGH;KUNTIKAN;KVR,16:39,17:33,20
RLWY,BAJPE,KVR;KUNTIKAN;LALBAGH;JYOTHI CIRCLE;,17:48,18:42,20
BAJPE,RLWY,JYOTHI CIRCLE;LALBAGH;KUNTIKAN;KVR,18:50,19:44,20
MANGALURU,ADYAR PADAV,VALACHIL;PADIL;JYOTHI CIRCLE;,15:15,16:10,18
ADYAR PADAV,MANGALURU,JYOTHI CIRCLE;PADIL;VALACHIL,16:30,17:25,18
MANGALURU,ADYAR PADAV,VALACHIL;PADIL;JYOTHI CIRCLE;,17:30,18:25,18
ADYAR PADAV,MANGALURU,JYOTHI CIRCLE;PADIL;VALACHIL,18:45,19:40,18
MANGALURU,ADYAR PADAV,VALACHIL;PADIL;JYOTHI CIRCLE;,19:45,20:40,18
ADYAR PADAV,MANGALURU,JYOTHI CIRCLE;PADIL;VALACHIL,06:20,07:15,18
MANGALURU,ADYAR PADAV,VALACHIL;PADIL;JYOTHI CIRCLE;,07:20,08:15,18
ADYAR PADAV,MANGALURU,JYOTHI CIRCLE;PADIL;VALACHIL,08:20,09:15,18
MANGALURU,ADYAR PADAV,VALACHIL;PADIL;JYOTHI CIRCLE;,09:30,10:25,18
ADYAR PADAV,MANGALURU,JYOTHI CIRCLE;PADIL;VALACHIL,10:30,11:25,18
MANGALURU,ADYAR PADAV,VALACHIL;PADIL;JYOTHI CIRCLE;,11:30,12:25,18
ADYAR PADAV,MANGALURU,JYOTHI CIRCLE;PADIL;VALACHIL,12:45,13:40,18
MANGALURU,MUDIPU,DERALAKATTE;BIRI;KANKANADY;,12:50,14:20,27
MUDIPU,MANGALURU,KANKANADY;BIRI;DERALAKATTE,14:40,16:00,27
MANGALURU,MUDIPU,DERALAKATTE;BIRI;KANKANADY;,16:30,18:20,27
MUDIPU,MANGALURU,KANKANADY;BIRI;DERALAKATTE,18:15,19:45,27
MANGALURU,MUDIPU,DERALAKATTE;BIRI;KANKANADY;,06:15,07:20,27
MUDIPU,MANGALURU,KANKANADY;BIRI;DERALAKATTE,07:30,09:00,27
MANGALURU,MUDIPU,DERALAKATTE;BIRI;KANKANADY;,09:30,11:00,27
MUDIPU,MANGALURU,KANKANADY;BIRI;DERALAKATTE,11:05,12:35,27
STATE BANK,MALLURU (CHURCH),PARARY;VAMANJUR;MALLIKATTE;JYOTHI CIRCLE;LADY GOSCHEN;,07:00,07:59,21
MALLURU (CHURCH),STATE BANK,LADY GOSCHEN;JYOTHI CIRCLE;MALLIKATTE;VAMANJUR;PARARY,08:15,09:14,21
STATE BANK,MALLURU (CHURCH),PARARY;VAMANJUR;MALLIKATTE;JYOTHI CIRCLE;LADY GOSCHEN;,09:30,10:29,21
MALLURU (CHURCH),STATE BANK,LADY GOSCHEN;JYOTHI CIRCLE;MALLIKATTE;VAMANJUR;PARARY,10:45,11:44,21
STATE BANK,MALLURU (CHURCH),PARARY;VAMANJUR;MALLIKATTE;JYOTHI CIRCLE;LADY GOSCHEN;,12:00,12:59,21
MALLURU (CHURCH),STATE BANK,LADY GOSCHEN;JYOTHI CIRCLE;MALLIKATTE;VAMANJUR;PARARY,13:15,14:14,21
STATE BANK,MALLURU (CHURCH),PARARY;VAMANJUR;MALLIKATTE;JYOTHI CIRCLE;LADY GOSCHEN;,14:25,15:24,21
MALLURU (CHURCH),STATE BANK,LADY GOSCHEN;JYOTHI CIRCLE;MALLIKATTE;VAMANJUR;PARARY,15:35,16:34,21
STATE BANK,MALLURU (CHURCH),PARARY;VAMANJUR;MALLIKATTE;JYOTHI CIRCLE;LADY GOSCHEN;,16:45,17:44,21
MALLURU (CHURCH),STATE BANK,LADY GOSCHEN;JYOTHI CIRCLE;MALLIKATTE;VAMANJUR;PARARY,18:00,18:59,21
